,DISTRICT,UPAZILA,STATION_ID,STATION_NAME,DATE,RAIN_FALL(mm),LATITUDE,LONGITUDE,WATER_LEVEL(m)
619,Bandarban,Lama,CL317,Lama,12-sep-2018,8.0,21.81,92.19,7.3
620,Bandarban,Lama,CL317,Lama,13-sep-2018,26.0,21.81,92.19,7.378
621,Bandarban,Lama,CL317,Lama,14-sep-2018,2.0,21.81,92.19,7.0200000000000005
622,Bandarban,Lama,CL317,Lama,15-sep-2018,0.0,21.81,92.19,6.904000000000001
623,Bandarban,Lama,CL317,Lama,16-sep-2018,2.0,21.81,92.19,7.436
624,Bandarban,Lama,CL317,Lama,17-sep-2018,0.0,21.81,92.19,6.824000000000001
625,Bandarban,Lama,CL317,Lama,18-sep-2018,3.0,21.81,92.19,7.672
626,Bandarban,Lama,CL317,Lama,19-sep-2018,28.0,21.81,92.19,7.481999999999999
627,Bandarban,Lama,CL317,Lama,20-sep-2018,17.0,21.81,92.19,7.1240000000000006
628,Bandarban,Lama,CL317,Lama,21-sep-2018,0.0,21.81,92.19,6.764
629,Bandarban,Lama,CL317,Lama,22-sep-2018,14.0,21.81,92.19,6.534000000000001
630,Bandarban,Lama,CL317,Lama,23-sep-2018,0.0,21.81,92.19,6.534000000000001
631,Bandarban,Lama,CL317,Lama,24-sep-2018,3.0,21.81,92.19,6.446000000000001
632,Bandarban,Lama,CL317,Lama,25-sep-2018,39.0,21.81,92.19,7.006
633,Bandarban,Lama,CL317,Lama,26-sep-2018,2.0,21.81,92.19,6.964
634,Bandarban,Lama,CL317,Lama,27-sep-2018,23.0,21.81,92.19,6.952
635,Bandarban,Lama,CL317,Lama,28-sep-2018,0.0,21.81,92.19,7.046000000000001
636,Bandarban,Lama,CL317,Lama,29-sep-2018,0.0,21.81,92.19,6.896000000000001
637,Bandarban,Lama,CL317,Lama,30-sep-2018,0.0,21.81,92.19,6.866
638,Bandarban,Lama,CL317,Lama,01-oct-2018,6.0,21.81,92.19,6.948
639,Bandarban,Lama,CL317,Lama,02-oct-2018,12.0,21.81,92.19,6.9159999999999995
640,Bandarban,Lama,CL317,Lama,03-oct-2018,0.0,21.81,92.19,6.848000000000001
641,Bandarban,Lama,CL317,Lama,04-oct-2018,0.0,21.81,92.19,6.808
642,Bandarban,Lama,CL317,Lama,05-oct-2018,0.0,21.81,92.19,6.758
643,Bandarban,Lama,CL317,Lama,06-oct-2018,0.0,21.81,92.19,6.712000000000001
644,Bandarban,Lama,CL317,Lama,07-oct-2018,0.0,21.81,92.19,6.756
645,Bandarban,Lama,CL317,Lama,08-oct-2018,0.0,21.81,92.19,6.726000000000001
646,Bandarban,Lama,CL317,Lama,09-oct-2018,47.0,21.81,92.19,7.036
647,Bandarban,Lama,CL317,Lama,10-oct-2018,78.0,21.81,92.19,6.896000000000001
648,Bandarban,Lama,CL317,Lama,11-oct-2018,58.0,21.81,92.19,7.2620000000000005
649,Bandarban,Lama,CL317,Lama,12-oct-2018,53.0,21.81,92.19,7.9799999999999995
650,Bandarban,Lama,CL317,Lama,13-oct-2018,78.0,21.81,92.19,10.01
651,Bandarban,Lama,CL317,Lama,14-oct-2018,45.0,21.81,92.19,8.370000000000001
652,Bandarban,Lama,CL317,Lama,15-oct-2018,9.0,21.81,92.19,7.682
653,Bandarban,Lama,CL317,Lama,16-oct-2018,0.0,21.81,92.19,7.428
654,Bandarban,Lama,CL317,Lama,17-oct-2018,0.0,21.81,92.19,7.2299999999999995
655,Bandarban,Lama,CL317,Lama,18-oct-2018,0.0,21.81,92.19,7.0840000000000005
656,Bandarban,Lama,CL317,Lama,19-oct-2018,0.0,21.81,92.19,7.042
657,Bandarban,Lama,CL317,Lama,20-oct-2018,0.0,21.81,92.19,6.992
658,Bandarban,Lama,CL317,Lama,21-oct-2018,0.0,21.81,92.19,6.954000000000001
659,Bandarban,Lama,CL317,Lama,22-oct-2018,0.0,21.81,92.19,6.934
660,Bandarban,Lama,CL317,Lama,23-oct-2018,0.0,21.81,92.19,6.884
661,Bandarban,Lama,CL317,Lama,24-oct-2018,0.0,21.81,92.19,6.843999999999999
662,Bandarban,Lama,CL317,Lama,25-oct-2018,0.0,21.81,92.19,6.803999999999999
663,Bandarban,Lama,CL317,Lama,26-oct-2018,0.0,21.81,92.19,6.798
664,Bandarban,Lama,CL317,Lama,27-oct-2018,0.0,21.81,92.19,6.769999999999999
665,Bandarban,Lama,CL317,Lama,28-oct-2018,0.0,21.81,92.19,6.746
666,Bandarban,Lama,CL317,Lama,29-oct-2018,7.0,21.81,92.19,6.764
667,Bandarban,Lama,CL317,Lama,30-oct-2018,21.0,21.81,92.19,7.126
668,Bandarban,Lama,CL317,Lama,31-oct-2018,9.0,21.81,92.19,6.856
669,Bandarban,Lama,CL317,Lama,01-nov-2018,0.0,21.81,92.19,6.794
670,Bandarban,Lama,CL317,Lama,02-nov-2018,0.0,21.81,92.19,6.74
671,Bandarban,Lama,CL317,Lama,03-nov-2018,4.0,21.81,92.19,6.6819999999999995
672,Bandarban,Lama,CL317,Lama,04-nov-2018,0.0,21.81,92.19,6.562
673,Bandarban,Lama,CL317,Lama,05-nov-2018,0.0,21.81,92.19,6.659999999999999
674,Bandarban,Lama,CL317,Lama,06-nov-2018,0.0,21.81,92.19,6.626
675,Bandarban,Lama,CL317,Lama,07-nov-2018,0.0,21.81,92.19,6.606
676,Bandarban,Lama,CL317,Lama,08-nov-2018,0.0,21.81,92.19,6.6
677,Bandarban,Lama,CL317,Lama,09-nov-2018,0.0,21.81,92.19,6.587999999999999
678,Bandarban,Lama,CL317,Lama,10-nov-2018,0.0,21.81,92.19,6.5680000000000005
679,Bandarban,Lama,CL317,Lama,11-nov-2018,0.0,21.81,92.19,6.545999999999999
680,Bandarban,Lama,CL317,Lama,12-nov-2018,0.0,21.81,92.19,6.540000000000001
681,Bandarban,Lama,CL317,Lama,13-nov-2018,0.0,21.81,92.19,6.529999999999999
682,Bandarban,Lama,CL317,Lama,14-nov-2018,0.0,21.81,92.19,6.519999999999999
683,Bandarban,Lama,CL317,Lama,15-nov-2018,0.0,21.81,92.19,6.51
684,Bandarban,Lama,CL317,Lama,16-nov-2018,0.0,21.81,92.19,6.5
685,Bandarban,Lama,CL317,Lama,17-nov-2018,0.0,21.81,92.19,6.480000000000001
686,Bandarban,Lama,CL317,Lama,18-nov-2018,0.0,21.81,92.19,6.470000000000001
687,Bandarban,Lama,CL317,Lama,19-nov-2018,0.0,21.81,92.19,6.470000000000001
688,Bandarban,Lama,CL317,Lama,20-nov-2018,0.0,21.81,92.19,6.459999999999999
689,Bandarban,Lama,CL317,Lama,21-nov-2018,0.0,21.81,92.19,6.45
690,Bandarban,Lama,CL317,Lama,22-nov-2018,0.0,21.81,92.19,6.44
691,Bandarban,Lama,CL317,Lama,23-nov-2018,0.0,21.81,92.19,6.44
692,Bandarban,Lama,CL317,Lama,24-nov-2018,0.0,21.81,92.19,6.428
693,Bandarban,Lama,CL317,Lama,25-nov-2018,0.0,21.81,92.19,6.42
694,Bandarban,Lama,CL317,Lama,26-nov-2018,0.0,21.81,92.19,6.42
695,Bandarban,Lama,CL317,Lama,27-nov-2018,0.0,21.81,92.19,6.4
696,Bandarban,Lama,CL317,Lama,28-nov-2018,0.0,21.81,92.19,6.388
697,Bandarban,Lama,CL317,Lama,29-nov-2018,0.0,21.81,92.19,6.388
698,Bandarban,Lama,CL317,Lama,30-nov-2018,0.0,21.81,92.19,6.37
699,Bandarban,Lama,CL317,Lama,01-dec-2018,0.0,21.81,92.19,6.36
700,Bandarban,Lama,CL317,Lama,02-dec-2018,0.0,21.81,92.19,6.35
701,Bandarban,Lama,CL317,Lama,03-dec-2018,0.0,21.81,92.19,6.35
702,Bandarban,Lama,CL317,Lama,04-dec-2018,0.0,21.81,92.19,6.34
703,Bandarban,Lama,CL317,Lama,05-dec-2018,0.0,21.81,92.19,6.34
704,Bandarban,Lama,CL317,Lama,06-dec-2018,0.0,21.81,92.19,6.33
705,Bandarban,Lama,CL317,Lama,07-dec-2018,0.0,21.81,92.19,6.33
706,Bandarban,Lama,CL317,Lama,08-dec-2018,0.0,21.81,92.19,6.32
707,Bandarban,Lama,CL317,Lama,09-dec-2018,0.0,21.81,92.19,6.32
708,Bandarban,Lama,CL317,Lama,10-dec-2018,0.0,21.81,92.19,6.32
709,Bandarban,Lama,CL317,Lama,11-dec-2018,0.0,21.81,92.19,6.31
710,Bandarban,Lama,CL317,Lama,12-dec-2018,0.0,21.81,92.19,6.31
711,Bandarban,Lama,CL317,Lama,13-dec-2018,0.0,21.81,92.19,6.3
712,Bandarban,Lama,CL317,Lama,14-dec-2018,0.0,21.81,92.19,6.3
713,Bandarban,Lama,CL317,Lama,15-dec-2018,0.0,21.81,92.19,6.29
714,Bandarban,Lama,CL317,Lama,16-dec-2018,0.0,21.81,92.19,6.29
715,Bandarban,Lama,CL317,Lama,17-dec-2018,0.0,21.81,92.19,6.28
716,Bandarban,Lama,CL317,Lama,18-dec-2018,0.0,21.81,92.19,6.28
717,Bandarban,Lama,CL317,Lama,19-dec-2018,5.0,21.81,92.19,6.29
718,Bandarban,Lama,CL317,Lama,20-dec-2018,0.0,21.81,92.19,6.29
719,Bandarban,Lama,CL317,Lama,21-dec-2018,0.0,21.81,92.19,6.409999999999999
720,Bandarban,Lama,CL317,Lama,22-dec-2018,0.0,21.81,92.19,6.38
721,Bandarban,Lama,CL317,Lama,23-dec-2018,0.0,21.81,92.19,6.37
722,Bandarban,Lama,CL317,Lama,24-dec-2018,0.0,21.81,92.19,6.36
723,Bandarban,Lama,CL317,Lama,25-dec-2018,0.0,21.81,92.19,6.35
724,Bandarban,Lama,CL317,Lama,26-dec-2018,0.0,21.81,92.19,6.34
725,Bandarban,Lama,CL317,Lama,27-dec-2018,0.0,21.81,92.19,6.33
726,Bandarban,Lama,CL317,Lama,28-dec-2018,0.0,21.81,92.19,6.33
727,Bandarban,Lama,CL317,Lama,29-dec-2018,0.0,21.81,92.19,6.32
728,Bandarban,Lama,CL317,Lama,30-dec-2018,0.0,21.81,92.19,6.32
729,Bandarban,Lama,CL317,Lama,31-dec-2018,0.0,21.81,92.19,6.31
730,Bandarban,Lama,CL317,Lama,01-jan-2019,0.0,21.81,92.19,6.3
731,Bandarban,Lama,CL317,Lama,02-jan-2019,0.0,21.81,92.19,6.29
732,Bandarban,Lama,CL317,Lama,03-jan-2019,0.0,21.81,92.19,6.28
733,Bandarban,Lama,CL317,Lama,04-jan-2019,0.0,21.81,92.19,6.28
734,Bandarban,Lama,CL317,Lama,05-jan-2019,0.0,21.81,92.19,6.27
735,Bandarban,Lama,CL317,Lama,06-jan-2019,0.0,21.81,92.19,6.27
736,Bandarban,Lama,CL317,Lama,07-jan-2019,0.0,21.81,92.19,6.26
737,Bandarban,Lama,CL317,Lama,08-jan-2019,0.0,21.81,92.19,6.25
738,Bandarban,Lama,CL317,Lama,09-jan-2019,0.0,21.81,92.19,6.25
739,Bandarban,Lama,CL317,Lama,10-jan-2019,0.0,21.81,92.19,6.24
740,Bandarban,Lama,CL317,Lama,11-jan-2019,0.0,21.81,92.19,6.24
741,Bandarban,Lama,CL317,Lama,12-jan-2019,0.0,21.81,92.19,6.23
742,Bandarban,Lama,CL317,Lama,13-jan-2019,0.0,21.81,92.19,6.23
743,Bandarban,Lama,CL317,Lama,14-jan-2019,0.0,21.81,92.19,6.23
744,Bandarban,Lama,CL317,Lama,15-jan-2019,0.0,21.81,92.19,6.22
745,Bandarban,Lama,CL317,Lama,16-jan-2019,0.0,21.81,92.19,6.22
746,Bandarban,Lama,CL317,Lama,17-jan-2019,0.0,21.81,92.19,6.27
747,Bandarban,Lama,CL317,Lama,18-jan-2019,0.0,21.81,92.19,6.27
748,Bandarban,Lama,CL317,Lama,19-jan-2019,0.0,21.81,92.19,6.26
749,Bandarban,Lama,CL317,Lama,20-jan-2019,0.0,21.81,92.19,6.247999999999999
750,Bandarban,Lama,CL317,Lama,21-jan-2019,0.0,21.81,92.19,6.25
751,Bandarban,Lama,CL317,Lama,22-jan-2019,0.0,21.81,92.19,6.25
752,Bandarban,Lama,CL317,Lama,23-jan-2019,0.0,21.81,92.19,6.24
753,Bandarban,Lama,CL317,Lama,24-jan-2019,0.0,21.81,92.19,6.24
754,Bandarban,Lama,CL317,Lama,25-jan-2019,0.0,21.81,92.19,6.23
755,Bandarban,Lama,CL317,Lama,26-jan-2019,0.0,21.81,92.19,6.23
756,Bandarban,Lama,CL317,Lama,27-jan-2019,0.0,21.81,92.19,6.23
757,Bandarban,Lama,CL317,Lama,28-jan-2019,0.0,21.81,92.19,6.22
758,Bandarban,Lama,CL317,Lama,29-jan-2019,0.0,21.81,92.19,6.22
759,Bandarban,Lama,CL317,Lama,30-jan-2019,0.0,21.81,92.19,6.22
760,Bandarban,Lama,CL317,Lama,31-jan-2019,0.0,21.81,92.19,6.21
761,Bandarban,Lama,CL317,Lama,01-feb-2019,0.0,21.81,92.19,6.21
762,Bandarban,Lama,CL317,Lama,02-feb-2019,0.0,21.81,92.19,6.21
763,Bandarban,Lama,CL317,Lama,03-feb-2019,0.0,21.81,92.19,6.21
764,Bandarban,Lama,CL317,Lama,04-feb-2019,0.0,21.81,92.19,6.2
765,Bandarban,Lama,CL317,Lama,05-feb-2019,0.0,21.81,92.19,6.2
766,Bandarban,Lama,CL317,Lama,06-feb-2019,0.0,21.81,92.19,6.2
767,Bandarban,Lama,CL317,Lama,07-feb-2019,0.0,21.81,92.19,6.19
768,Bandarban,Lama,CL317,Lama,08-feb-2019,0.0,21.81,92.19,6.22
769,Bandarban,Lama,CL317,Lama,09-feb-2019,0.0,21.81,92.19,6.22
770,Bandarban,Lama,CL317,Lama,10-feb-2019,0.0,21.81,92.19,6.21
771,Bandarban,Lama,CL317,Lama,11-feb-2019,0.0,21.81,92.19,6.21
772,Bandarban,Lama,CL317,Lama,12-feb-2019,0.0,21.81,92.19,6.21
773,Bandarban,Lama,CL317,Lama,13-feb-2019,0.0,21.81,92.19,6.2
774,Bandarban,Lama,CL317,Lama,14-feb-2019,0.0,21.81,92.19,6.2
775,Bandarban,Lama,CL317,Lama,15-feb-2019,0.0,21.81,92.19,6.2
776,Bandarban,Lama,CL317,Lama,16-feb-2019,0.0,21.81,92.19,6.2
777,Bandarban,Lama,CL317,Lama,17-feb-2019,0.0,21.81,92.19,6.2
778,Bandarban,Lama,CL317,Lama,18-feb-2019,0.0,21.81,92.19,6.19
779,Bandarban,Lama,CL317,Lama,19-feb-2019,0.0,21.81,92.19,6.19
780,Bandarban,Lama,CL317,Lama,20-feb-2019,0.0,21.81,92.19,6.18
781,Bandarban,Lama,CL317,Lama,21-feb-2019,0.0,21.81,92.19,6.18
782,Bandarban,Lama,CL317,Lama,22-feb-2019,0.0,21.81,92.19,6.17
783,Bandarban,Lama,CL317,Lama,23-feb-2019,0.0,21.81,92.19,6.17
784,Bandarban,Lama,CL317,Lama,24-feb-2019,0.0,21.81,92.19,6.16
785,Bandarban,Lama,CL317,Lama,25-feb-2019,0.0,21.81,92.19,6.16
786,Bandarban,Lama,CL317,Lama,26-feb-2019,16.5,21.81,92.19,6.286
787,Bandarban,Lama,CL317,Lama,27-feb-2019,0.0,21.81,92.19,6.4
788,Bandarban,Lama,CL317,Lama,28-feb-2019,0.0,21.81,92.19,6.38
789,Bandarban,Lama,CL317,Lama,01-mar-2019,0.0,21.81,92.19,6.37
790,Bandarban,Lama,CL317,Lama,02-mar-2019,0.0,21.81,92.19,6.37
791,Bandarban,Lama,CL317,Lama,03-mar-2019,0.0,21.81,92.19,6.36
792,Bandarban,Lama,CL317,Lama,04-mar-2019,0.0,21.81,92.19,6.36
793,Bandarban,Lama,CL317,Lama,05-mar-2019,0.0,21.81,92.19,6.37
794,Bandarban,Lama,CL317,Lama,06-mar-2019,24.0,21.81,92.19,6.401999999999999
795,Bandarban,Lama,CL317,Lama,07-mar-2019,0.0,21.81,92.19,6.702
796,Bandarban,Lama,CL317,Lama,08-mar-2019,0.0,21.81,92.19,6.4319999999999995
797,Bandarban,Lama,CL317,Lama,09-mar-2019,0.0,21.81,92.19,6.362
798,Bandarban,Lama,CL317,Lama,10-mar-2019,0.0,21.81,92.19,6.316
799,Bandarban,Lama,CL317,Lama,11-mar-2019,0.0,21.81,92.19,6.3
800,Bandarban,Lama,CL317,Lama,12-mar-2019,0.0,21.81,92.19,6.29
801,Bandarban,Lama,CL317,Lama,13-mar-2019,0.0,21.81,92.19,6.28
802,Bandarban,Lama,CL317,Lama,14-mar-2019,0.0,21.81,92.19,6.27
803,Bandarban,Lama,CL317,Lama,15-mar-2019,0.0,21.81,92.19,6.26
804,Bandarban,Lama,CL317,Lama,16-mar-2019,0.0,21.81,92.19,6.25
805,Bandarban,Lama,CL317,Lama,17-mar-2019,0.0,21.81,92.19,6.25
806,Bandarban,Lama,CL317,Lama,18-mar-2019,0.0,21.81,92.19,6.24
807,Bandarban,Lama,CL317,Lama,19-mar-2019,0.0,21.81,92.19,6.24
808,Bandarban,Lama,CL317,Lama,20-mar-2019,0.0,21.81,92.19,6.23
809,Bandarban,Lama,CL317,Lama,21-mar-2019,0.0,21.81,92.19,6.23
810,Bandarban,Lama,CL317,Lama,22-mar-2019,0.0,21.81,92.19,6.23
811,Bandarban,Lama,CL317,Lama,23-mar-2019,0.0,21.81,92.19,6.22
812,Bandarban,Lama,CL317,Lama,24-mar-2019,0.0,21.81,92.19,6.22
813,Bandarban,Lama,CL317,Lama,25-mar-2019,0.0,21.81,92.19,6.21
814,Bandarban,Lama,CL317,Lama,26-mar-2019,0.0,21.81,92.19,6.21
815,Bandarban,Lama,CL317,Lama,27-mar-2019,0.0,21.81,92.19,6.21
816,Bandarban,Lama,CL317,Lama,28-mar-2019,0.0,21.81,92.19,6.2
817,Bandarban,Lama,CL317,Lama,29-mar-2019,0.0,21.81,92.19,6.2
818,Bandarban,Lama,CL317,Lama,30-mar-2019,0.0,21.81,92.19,6.2
819,Bandarban,Lama,CL317,Lama,31-mar-2019,0.0,21.81,92.19,6.2
820,Bandarban,Lama,CL317,Lama,01-apr-2019,2.0,21.81,92.19,6.2219999999999995
821,Bandarban,Lama,CL317,Lama,02-apr-2019,0.0,21.81,92.19,6.214
822,Bandarban,Lama,CL317,Lama,03-apr-2019,1.8,21.81,92.19,6.238
823,Bandarban,Lama,CL317,Lama,04-apr-2019,0.0,21.81,92.19,6.22
824,Bandarban,Lama,CL317,Lama,05-apr-2019,0.0,21.81,92.19,6.279999999999999
825,Bandarban,Lama,CL317,Lama,06-apr-2019,1.0,21.81,92.19,6.238
826,Bandarban,Lama,CL317,Lama,07-apr-2019,31.0,21.81,92.19,6.5200000000000005
827,Bandarban,Lama,CL317,Lama,08-apr-2019,0.0,21.81,92.19,6.328
828,Bandarban,Lama,CL317,Lama,09-apr-2019,6.0,21.81,92.19,6.343999999999999
829,Bandarban,Lama,CL317,Lama,10-apr-2019,1.5,21.81,92.19,6.29
830,Bandarban,Lama,CL317,Lama,11-apr-2019,0.0,21.81,92.19,6.273999999999999
831,Bandarban,Lama,CL317,Lama,12-apr-2019,0.0,21.81,92.19,6.273999999999999
832,Bandarban,Lama,CL317,Lama,13-apr-2019,0.0,21.81,92.19,6.24
833,Bandarban,Lama,CL317,Lama,14-apr-2019,0.0,21.81,92.19,6.24
834,Bandarban,Lama,CL317,Lama,15-apr-2019,0.0,21.81,92.19,6.24
835,Bandarban,Lama,CL317,Lama,16-apr-2019,0.0,21.81,92.19,6.23
836,Bandarban,Lama,CL317,Lama,17-apr-2019,0.0,21.81,92.19,6.21
837,Bandarban,Lama,CL317,Lama,18-apr-2019,0.0,21.81,92.19,6.2
838,Bandarban,Lama,CL317,Lama,19-apr-2019,0.0,21.81,92.19,6.22
839,Bandarban,Lama,CL317,Lama,20-apr-2019,0.0,21.81,92.19,6.21
840,Bandarban,Lama,CL317,Lama,21-apr-2019,0.0,21.81,92.19,6.21
841,Bandarban,Lama,CL317,Lama,22-apr-2019,0.0,21.81,92.19,6.21
842,Bandarban,Lama,CL317,Lama,23-apr-2019,0.0,21.81,92.19,6.19
843,Bandarban,Lama,CL317,Lama,24-apr-2019,0.0,21.81,92.19,6.19
844,Bandarban,Lama,CL317,Lama,25-apr-2019,0.0,21.81,92.19,6.18
845,Bandarban,Lama,CL317,Lama,26-apr-2019,0.0,21.81,92.19,6.18
846,Bandarban,Lama,CL317,Lama,27-apr-2019,0.0,21.81,92.19,6.18
847,Bandarban,Lama,CL317,Lama,28-apr-2019,0.0,21.81,92.19,6.17
848,Bandarban,Lama,CL317,Lama,29-apr-2019,0.0,21.81,92.19,6.17
849,Bandarban,Lama,CL317,Lama,30-apr-2019,0.0,21.81,92.19,6.17
850,Bandarban,Lama,CL317,Lama,01-may-2019,0.0,21.81,92.19,6.16
851,Bandarban,Lama,CL317,Lama,02-may-2019,0.0,21.81,92.19,6.16
852,Bandarban,Lama,CL317,Lama,03-may-2019,0.0,21.81,92.19,6.224
853,Bandarban,Lama,CL317,Lama,04-may-2019,14.5,21.81,92.19,6.3
854,Bandarban,Lama,CL317,Lama,05-may-2019,4.0,21.81,92.19,6.252
855,Bandarban,Lama,CL317,Lama,06-may-2019,0.0,21.81,92.19,6.22
856,Bandarban,Lama,CL317,Lama,07-may-2019,0.0,21.81,92.19,6.202
857,Bandarban,Lama,CL317,Lama,08-may-2019,0.0,21.81,92.19,6.17
858,Bandarban,Lama,CL317,Lama,09-may-2019,0.0,21.81,92.19,6.16
859,Bandarban,Lama,CL317,Lama,10-may-2019,0.0,21.81,92.19,6.15
860,Bandarban,Lama,CL317,Lama,11-may-2019,0.0,21.81,92.19,6.14
861,Bandarban,Lama,CL317,Lama,12-may-2019,0.0,21.81,92.19,6.14
862,Bandarban,Lama,CL317,Lama,13-may-2019,0.0,21.81,92.19,6.13
863,Bandarban,Lama,CL317,Lama,14-may-2019,0.0,21.81,92.19,6.13
864,Bandarban,Lama,CL317,Lama,15-may-2019,0.0,21.81,92.19,6.12
865,Bandarban,Lama,CL317,Lama,16-may-2019,0.0,21.81,92.19,6.13
866,Bandarban,Lama,CL317,Lama,17-may-2019,0.0,21.81,92.19,6.13
